ID,Temperature,Humidity,PM2.5,PM10,NO2,SO2,CO,Proximity_to_Industrial_Areas,Population_Density,Air Quality
8142,31.1,76.5,20.0,29.3,35.8,9.6,1.57,9.4,374,Moderate
1475,25.5,56.8,44.6,44.0,17.2,6.0,1.11,11.0,456,Good
7056,25.4,57.8,7.7,15.5,23.2,6.4,1.17,11.6,266,Good
6871,23.8,51.4,3.7,9.1,15.3,3.3,0.88,10.2,309,Good
5195,39.5,80.2,27.1,41.7,29.9,6.6,2.44,4.4,452,Poor
4462,30.2,83.3,32.9,44.1,30.8,18.5,1.35,5.5,550,Moderate
7460,44.7,98.2,23.7,51.5,47.3,20.2,2.14,5.4,789,Hazardous
185,30.2,55.1,1.0,19.9,28.3,18.1,2.13,4.6,604,Poor
7169,27.1,51.7,4.7,16.3,24.7,10.7,1.71,5.8,562,Moderate
8861,28.0,63.9,10.2,18.8,33.3,14.3,1.58,7.0,467,Moderate
628,32.3,68.8,16.8,19.9,24.6,13.1,1.56,6.7,396,Moderate
731,14.7,69.2,33.0,43.1,22.8,3.3,1.27,7.5,529,Moderate
2994,19.1,70.6,2.5,4.7,21.0,2.9,1.04,10.5,491,Good
1214,27.4,57.8,16.3,24.6,25.6,8.2,1.59,7.1,565,Moderate
9152,27.4,76.5,1.4,9.1,16.2,7.1,1.16,10.0,522,Good
7855,23.6,65.2,11.6,15.5,24.5,7.6,1.04,12.7,335,Good
3701,46.1,104.2,42.6,65.2,31.5,28.9,2.67,15.1,750,Hazardous
8221,30.0,79.2,35.9,52.9,40.5,18.9,2.32,6.8,507,Poor
6425,25.6,58.1,2.0,9.1,24.4,-0.8,1.05,11.6,222,Good
4493,31.4,74.6,80.9,93.3,28.7,14.0,2.48,4.9,581,Poor
9094,34.8,58.3,18.7,33.7,21.2,5.2,1.85,3.8,583,Poor
7352,43.7,69.9,110.3,114.5,29.0,18.9,2.92,4.7,735,Hazardous
282,25.9,48.3,2.7,8.3,14.2,5.8,1.06,11.2,464,Good
8709,25.0,55.3,1.0,6.4,16.1,6.8,0.72,12.9,437,Good
4842,30.6,84.5,26.8,47.7,37.5,19.6,1.86,3.5,770,Poor
2109,30.9,51.8,0.8,6.4,28.5,8.8,1.46,7.7,599,Moderate
512,33.7,63.7,11.6,18.1,26.6,14.4,1.55,6.8,335,Moderate
2450,38.9,74.3,26.1,37.2,37.9,25.3,1.76,3.5,428,Poor
720,21.8,58.4,1.1,6.2,15.9,4.7,0.92,10.8,270,Good
4229,35.0,45.8,3.4,8.6,24.2,2.3,0.88,10.1,306,Good
5395,28.3,60.3,2.3,8.3,24.2,5.9,0.9,10.2,416,Good
5893,30.0,63.0,15.2,21.9,14.1,19.4,1.79,6.9,445,Moderate
3746,27.9,44.4,10.9,15.3,13.7,3.3,1.16,12.8,245,Good
6272,48.2,104.3,69.1,96.1,30.0,26.7,2.13,5.1,786,Hazardous
3927,28.7,68.5,28.8,32.5,17.6,8.3,1.04,14.4,192,Good
3973,39.2,64.6,6.5,15.2,16.1,3.5,1.54,7.7,745,Moderate
7129,43.4,75.4,10.9,29.0,27.3,14.4,2.21,3.4,710,Poor
9663,25.3,65.0,7.8,12.2,11.8,5.6,0.9,11.6,518,Good
7648,20.7,57.0,11.4,18.2,26.1,7.6,1.04,10.2,384,Good
5633,28.0,64.4,2.9,8.9,28.9,5.4,0.88,10.3,388,Good
7122,33.0,70.4,14.5,25.4,31.2,17.5,2.07,4.9,486,Poor
304,36.4,82.0,73.4,81.6,26.8,15.3,2.1,6.1,523,Poor
4139,28.6,56.1,24.5,26.8,13.7,3.8,0.97,11.3,336,Good
7184,37.5,85.4,16.8,29.3,32.4,12.8,2.25,3.5,628,Poor
1266,25.6,53.5,5.2,9.9,26.6,4.8,1.02,10.4,312,Good
5607,21.5,40.8,3.8,10.6,20.7,4.3,0.93,11.6,466,Good
6864,31.2,67.6,3.1,19.4,30.2,7.7,1.47,6.0,602,Moderate
5948,29.2,56.7,1.6,23.7,31.2,14.1,2.4,3.8,823,Poor
8135,27.8,52.7,0.4,2.3,15.7,7.4,1.18,11.6,409,Good
1482,45.8,104.8,106.0,114.9,46.1,18.8,2.03,7.3,471,Poor
1245,25.1,49.8,9.0,11.6,12.2,4.5,1.03,11.0,320,Good
2912,20.4,52.4,26.4,31.5,17.2,4.7,1.2,12.3,506,Good
3525,30.5,65.5,49.1,55.1,28.8,12.0,1.35,7.1,492,Moderate
2572,42.6,103.0,3.7,32.1,48.0,20.1,2.62,4.1,675,Poor
2476,33.6,91.5,13.6,17.3,25.7,10.0,1.36,7.3,457,Moderate
4578,33.0,68.7,6.8,21.1,27.6,9.2,1.52,5.6,551,Moderate
4834,29.0,78.7,4.2,10.8,15.4,7.4,1.12,12.8,319,Good
6212,23.6,40.9,18.7,26.8,23.4,5.3,1.09,10.1,316,Good
6277,27.6,60.6,4.2,11.0,23.9,6.1,0.93,10.6,433,Good
7472,32.9,63.9,31.3,38.2,24.5,5.5,1.45,5.6,439,Moderate
4497,21.1,54.9,1.6,5.9,14.2,-0.4,1.0,10.0,288,Good
3795,35.2,87.5,68.3,85.9,37.1,17.4,2.16,3.7,831,Hazardous
3421,22.7,80.7,13.8,17.7,25.1,8.7,1.44,9.3,500,Moderate
725,33.2,63.9,3.2,24.6,32.6,9.8,1.53,5.3,525,Moderate
9401,28.8,53.1,14.1,17.2,14.9,1.7,1.05,16.9,259,Good
6409,34.5,86.8,13.6,24.4,32.5,17.8,1.89,6.6,405,Poor
8202,38.2,102.3,26.5,50.8,29.7,28.6,2.32,9.9,601,Hazardous
6258,34.1,78.6,12.9,33.0,28.5,10.1,2.08,6.2,553,Poor
4637,35.3,69.1,60.4,63.6,31.5,7.3,1.65,6.5,562,Moderate
4633,27.8,48.2,5.7,11.9,15.8,3.7,1.03,11.4,513,Good
7166,21.3,62.6,12.1,17.6,15.3,5.0,0.89,10.2,241,Good
5546,17.5,42.4,5.5,9.7,23.6,4.6,0.94,10.3,245,Good
4093,26.0,66.1,19.7,27.0,24.4,7.4,0.96,11.0,345,Good
2146,30.4,65.9,7.7,17.9,27.6,16.9,1.54,7.2,714,Moderate
8469,20.0,81.0,8.1,17.2,23.6,14.0,1.73,5.5,401,Moderate
7785,30.8,78.0,14.5,22.5,36.1,5.3,1.53,5.8,399,Moderate
2930,23.1,45.1,2.1,8.6,24.6,6.7,1.08,12.2,251,Good
6207,34.6,44.3,15.9,19.3,28.2,7.3,0.91,11.9,524,Good
4214,26.1,42.6,1.4,5.9,21.2,4.8,1.13,11.9,301,Good
5885,29.9,73.1,1.0,20.0,22.1,11.7,1.46,13.4,532,Moderate
6101,24.7,77.4,14.9,13.8,19.7,5.9,1.05,18.0,531,Good
7296,27.7,47.2,5.0,10.5,25.4,2.9,1.01,10.8,375,Good
1232,34.7,112.9,50.7,58.0,36.7,10.0,1.56,7.6,504,Moderate
8366,26.1,57.3,4.4,9.2,18.5,3.2,1.03,12.6,524,Good
8731,39.9,73.9,8.6,30.2,37.1,16.2,1.89,9.7,587,Poor
1995,35.0,78.0,7.2,22.5,36.8,16.2,1.31,7.2,535,Poor
9573,25.2,67.6,22.6,26.7,10.0,2.4,0.99,13.8,498,Good
760,27.5,75.2,1.3,5.9,22.8,3.2,0.99,10.2,367,Good
874,32.2,65.7,41.0,45.1,29.9,16.8,1.47,5.6,653,Moderate
5804,31.1,76.6,44.0,51.4,33.9,12.6,1.48,7.0,405,Moderate
4078,34.2,56.0,4.1,11.7,23.6,8.1,0.9,10.1,351,Good
7698,34.6,79.8,10.0,13.8,19.3,5.9,1.03,10.3,525,Good
4825,37.4,82.4,96.8,105.4,37.7,7.2,2.57,2.7,667,Poor
426,29.6,89.2,5.1,16.9,23.2,10.9,1.44,5.8,568,Moderate
1579,30.7,59.7,32.9,58.1,24.8,9.8,1.31,11.2,620,Poor
4747,23.6,77.9,10.7,18.0,26.4,-0.4,1.44,5.3,434,Moderate
1969,25.4,61.4,41.1,49.6,18.4,8.2,1.77,5.5,497,Moderate
2494,33.6,65.4,32.6,44.2,23.6,17.3,1.28,6.2,504,Moderate
2629,24.0,74.7,6.3,11.8,21.1,6.5,0.95,10.3,250,Good
8342,33.2,100.8,93.8,104.1,37.6,27.3,2.32,2.8,601,Hazardous
3160,29.0,73.4,30.7,35.6,33.7,17.7,1.36,7.1,445,Moderate
6949,32.6,76.9,60.3,77.3,25.7,18.7,2.24,3.4,648,Poor
6044,35.4,81.3,4.4,17.0,33.6,20.1,1.38,4.4,466,Poor
3910,23.1,66.4,14.8,30.2,31.0,10.1,1.65,5.7,315,Moderate
1647,34.7,105.6,10.2,31.6,36.6,12.6,2.6,6.5,538,Hazardous
8960,38.9,103.8,36.3,52.6,37.5,9.8,2.47,6.8,521,Poor
7976,38.3,93.1,10.6,22.8,29.8,11.9,2.57,4.6,530,Poor
5851,27.8,53.7,14.0,16.5,17.2,4.8,0.98,10.3,216,Good
1446,37.4,97.1,22.7,40.9,37.1,6.1,2.43,6.0,510,Poor
7660,34.6,87.9,11.8,31.2,31.9,9.9,1.61,3.4,783,Poor
4442,25.6,41.6,3.1,8.8,21.2,4.9,0.99,10.5,512,Good
6206,27.7,87.6,2.9,12.4,44.8,10.7,1.7,4.5,806,Poor
7489,23.2,60.4,2.0,5.4,11.8,5.0,1.0,10.2,417,Good
1002,32.9,62.8,7.2,17.5,21.8,8.0,1.57,8.0,455,Moderate
7223,48.0,83.8,52.3,64.4,41.1,27.5,1.97,3.4,921,Hazardous
695,32.1,75.1,13.8,25.6,30.1,4.5,1.76,7.2,383,Moderate
4198,27.0,68.8,5.3,11.6,13.6,8.1,0.84,12.9,255,Good
228,33.0,73.3,19.9,36.1,31.0,27.2,2.23,11.0,473,Poor
83,27.7,51.5,4.4,4.7,20.4,7.9,0.96,11.6,568,Good
5317,29.8,90.2,64.1,81.4,28.4,5.2,1.67,5.4,608,Moderate
7591,29.6,90.1,142.4,159.7,29.9,11.2,1.49,9.1,649,Poor
9146,25.5,57.7,4.8,10.8,26.9,4.0,0.91,12.7,380,Good
2334,44.6,75.7,23.4,37.7,37.1,22.1,2.17,5.5,582,Poor
3943,41.8,73.1,19.2,44.3,41.7,12.6,2.14,3.5,712,Hazardous
5560,26.5,81.0,27.6,35.6,17.7,-0.4,1.81,5.0,604,Moderate
594,23.0,65.8,17.3,25.2,16.5,4.7,0.98,12.2,429,Good
6331,29.2,60.8,2.1,5.8,23.3,6.4,1.02,10.2,263,Good
8973,33.9,80.8,27.3,36.2,26.8,14.6,1.47,5.8,634,Moderate
745,26.9,81.7,35.7,42.4,32.0,12.1,1.71,6.1,585,Moderate
8528,37.1,73.1,15.8,29.3,22.8,9.1,2.4,4.6,562,Poor
272,34.7,99.8,14.3,34.5,32.2,20.1,1.95,4.6,554,Poor
3242,19.5,59.5,35.8,47.1,16.0,5.6,1.1,13.9,482,Good
6162,20.8,81.4,21.7,23.7,24.8,3.4,1.14,10.3,320,Good
1694,25.3,63.0,39.1,43.7,19.8,4.4,0.94,11.1,255,Good
2324,24.4,50.8,3.1,14.8,24.8,12.0,1.69,7.4,571,Moderate
2542,26.1,68.3,19.9,36.7,24.9,5.7,1.12,10.0,581,Good
8926,23.6,59.1,4.6,12.7,23.9,7.4,1.0,10.0,533,Good
127,40.1,95.5,6.6,26.6,34.3,12.3,2.09,4.4,697,Poor
2592,31.3,59.6,2.8,15.6,32.1,10.0,1.43,7.9,527,Moderate
226,24.7,50.5,8.2,11.7,26.5,2.3,0.88,11.4,288,Good
8476,28.0,71.8,4.1,9.3,17.5,5.6,0.99,10.5,413,Good
7461,30.5,44.9,0.0,7.0,23.1,2.6,1.05,10.6,529,Good
9742,30.4,64.6,8.5,25.9,34.2,9.1,1.97,9.0,582,Poor
2885,29.9,79.8,5.9,11.6,19.2,5.6,1.52,5.6,538,Moderate
7822,29.7,67.0,16.6,28.1,26.3,7.7,1.33,6.9,554,Moderate
2383,24.3,39.4,6.1,9.4,18.3,2.4,0.99,11.1,312,Good
3190,28.6,47.6,2.0,6.7,16.1,4.2,0.97,10.1,321,Good
2781,24.4,60.7,1.0,4.4,20.7,3.6,1.01,10.3,398,Good
4058,28.0,40.4,4.2,10.1,15.2,5.8,1.01,10.7,507,Good
7810,34.8,97.8,61.2,78.3,36.7,44.7,2.23,3.8,705,Poor
7610,29.9,77.3,5.4,14.8,23.0,20.2,1.86,5.9,325,Moderate
3041,36.4,79.4,69.2,73.1,29.3,-3.2,1.92,4.4,457,Poor
6804,28.2,53.0,14.1,18.2,15.7,5.8,1.02,11.7,294,Good
7634,23.3,48.8,1.6,4.0,17.4,4.1,0.97,12.2,239,Good
3615,32.8,80.9,24.9,31.6,29.1,15.2,1.22,6.3,359,Moderate
6719,41.2,86.3,20.7,39.2,31.4,5.9,2.07,4.1,675,Poor
1141,25.1,72.2,6.3,11.2,24.1,5.5,0.99,13.5,374,Good
6245,24.7,57.6,14.7,18.9,14.3,9.0,1.13,11.2,439,Good
4238,37.5,40.7,51.2,60.3,26.3,4.1,1.3,5.0,510,Moderate
332,37.9,77.5,3.2,16.4,40.9,11.7,1.44,5.3,580,Moderate
2122,35.2,72.1,14.3,17.9,19.6,8.6,1.53,6.9,355,Moderate
8573,30.9,59.3,7.2,24.6,38.0,29.8,2.33,4.1,577,Poor
4364,37.8,80.2,3.7,15.7,20.7,4.5,1.05,5.3,670,Moderate
3670,30.1,72.0,10.1,20.8,13.1,7.5,1.13,11.0,417,Good
9081,42.6,89.9,27.1,47.7,30.5,7.2,2.42,3.8,616,Poor
8986,23.3,55.1,14.9,48.7,32.7,26.8,2.27,3.7,712,Poor
2791,25.9,61.9,8.7,14.0,24.5,4.7,1.11,11.1,489,Good
9839,35.1,70.8,40.2,52.6,30.2,8.7,1.59,5.1,610,Moderate
1239,27.4,76.2,53.8,61.2,20.9,10.0,1.55,5.6,589,Moderate
4019,30.4,58.9,9.1,15.3,12.8,2.4,1.1,11.4,378,Good
460,23.1,59.7,35.9,39.5,17.2,1.1,1.06,10.4,208,Good
6972,34.7,68.9,2.6,7.7,29.3,10.3,1.45,7.8,480,Moderate
2933,26.9,68.9,1.0,7.4,16.1,7.0,0.94,17.1,373,Good
4773,25.4,59.9,12.2,18.5,23.1,2.3,0.96,10.3,447,Good
8081,27.2,65.7,14.0,20.4,23.0,4.9,1.03,13.1,577,Good
2460,18.6,37.5,3.5,6.0,19.5,4.3,0.83,10.8,475,Good
1275,33.9,71.9,5.5,19.1,40.0,17.5,2.23,5.0,782,Poor
4714,24.6,59.9,9.6,13.1,15.7,2.9,0.86,11.2,552,Good
3697,25.2,47.2,6.3,15.8,10.7,6.7,1.17,11.1,497,Good
5006,21.9,65.0,17.5,24.3,26.2,7.1,0.87,10.6,218,Good
9610,25.0,80.7,10.6,27.2,22.4,8.9,1.49,6.6,445,Moderate
4500,30.8,81.1,6.4,21.5,29.5,9.4,1.56,6.1,501,Moderate
3934,24.7,67.7,4.0,7.9,17.8,4.2,1.05,10.0,226,Good
258,24.7,60.5,2.7,8.2,25.5,7.5,1.18,12.3,235,Good
4670,28.4,69.9,8.3,17.5,17.3,7.2,1.22,5.3,590,Moderate
1729,35.2,51.1,9.7,2.5,19.7,7.3,1.5,9.1,410,Moderate
961,24.4,77.1,5.2,11.5,11.4,3.3,1.07,11.6,446,Good
6114,37.4,84.4,1.6,23.5,51.6,19.5,2.7,4.9,586,Hazardous
4575,42.0,100.2,8.3,21.3,42.9,15.5,1.91,3.3,773,Hazardous
5056,36.9,59.9,13.4,51.3,33.5,11.3,2.71,3.9,422,Poor
2831,23.5,67.5,31.3,36.9,23.3,6.8,1.01,10.5,369,Good
8762,34.0,71.9,26.6,40.3,30.6,10.1,1.57,5.2,547,Moderate
6279,25.8,42.5,18.3,21.6,16.9,4.6,1.04,11.7,318,Good
8065,35.0,58.0,28.6,36.2,37.3,9.7,2.13,4.9,795,Poor
7759,35.8,103.3,224.0,250.3,45.4,21.1,3.4,6.9,755,Hazardous
3129,31.5,59.5,11.5,20.4,26.3,6.3,1.18,12.8,254,Good
3386,29.2,78.2,33.7,39.0,23.1,2.5,0.95,14.5,204,Good
7020,28.4,70.8,31.3,38.5,20.5,13.2,1.47,7.0,325,Moderate
2606,33.0,60.8,4.9,16.4,37.6,9.5,1.54,10.3,565,Moderate
2309,24.1,60.0,9.6,17.7,22.9,3.8,1.04,10.1,515,Good
6498,37.4,68.7,24.6,35.5,32.5,20.9,1.99,9.2,396,Moderate
2838,23.1,55.9,17.4,22.2,16.2,5.6,0.95,10.0,316,Good
1439,29.5,47.6,0.5,5.5,21.8,4.9,1.02,11.5,373,Good
848,34.2,67.9,6.8,15.3,57.7,9.4,2.56,2.9,909,Hazardous
2207,27.2,71.9,19.7,25.0,19.1,8.2,1.16,14.2,399,Good
3279,35.7,58.9,26.4,39.5,27.5,8.5,1.02,8.6,223,Moderate
908,29.7,69.3,0.6,13.5,28.9,16.5,1.73,5.3,628,Moderate
7378,21.0,47.5,11.8,14.2,24.8,5.5,1.19,13.1,357,Good
8652,37.4,68.9,55.6,64.4,32.3,17.9,1.36,4.1,374,Poor
1970,34.5,42.1,28.1,41.5,28.6,11.6,2.15,6.1,563,Poor
490,31.7,91.0,10.3,32.9,24.2,23.1,2.55,4.4,692,Poor
2131,24.7,59.4,20.1,27.0,24.8,6.3,0.96,10.5,308,Good
7007,31.2,89.0,19.9,38.7,33.0,21.6,1.89,6.0,609,Poor
2874,22.4,57.4,5.2,12.3,24.0,3.7,1.05,15.1,291,Good
9935,32.8,66.8,3.1,16.0,30.7,20.6,1.47,5.5,621,Poor
1662,24.1,48.3,9.1,13.2,13.4,6.5,0.89,11.3,406,Good
3450,34.8,103.0,84.2,108.9,42.0,20.4,2.41,4.1,590,Hazardous
3282,28.6,55.2,18.3,24.9,18.4,5.5,0.98,10.4,435,Good
4230,36.8,74.9,46.8,47.3,29.4,19.7,2.22,4.8,666,Poor
9632,24.3,38.1,16.5,21.3,19.0,2.5,0.99,12.4,433,Good
8831,37.0,85.9,8.8,22.1,36.1,11.7,1.81,3.6,689,Poor
2225,38.5,57.1,10.2,31.4,27.6,10.3,1.51,6.0,306,Moderate
3661,22.7,42.8,0.9,7.5,22.1,3.0,0.9,10.7,318,Good
2281,35.7,83.1,60.7,79.2,40.2,18.9,1.91,3.7,697,Poor
8201,27.3,68.2,14.3,30.8,36.6,21.1,1.79,5.1,517,Poor
6202,20.1,75.1,0.2,5.3,18.8,5.1,1.22,10.7,212,Good
5247,31.4,95.3,74.1,91.7,32.5,14.8,2.26,4.0,819,Poor
6524,31.0,76.0,39.7,52.0,19.6,20.6,1.46,6.2,501,Moderate
3802,25.5,76.6,2.6,7.1,20.0,6.7,1.05,12.0,468,Good
9987,32.0,53.7,20.3,37.0,23.5,6.8,1.45,6.2,560,Moderate
1259,27.9,65.8,0.3,3.8,22.1,9.3,1.57,5.0,653,Moderate
9204,49.1,106.6,67.9,86.1,23.1,1.9,2.61,2.7,829,Hazardous
2758,23.5,40.8,7.5,13.6,12.0,9.9,0.84,10.3,212,Good
6828,24.4,76.0,9.0,16.3,17.8,6.4,0.97,12.8,238,Good
7664,19.9,42.0,16.2,20.3,24.7,2.9,1.05,10.5,291,Good
8963,34.8,101.5,4.4,15.6,35.5,9.2,1.99,4.2,790,Poor
5782,27.9,57.2,4.8,13.3,20.6,4.8,1.02,11.7,456,Good
6689,22.4,48.2,8.4,14.3,26.2,6.2,1.02,15.5,520,Good
6572,29.9,66.1,82.9,94.0,15.9,9.0,1.5,5.6,645,Moderate
9580,23.4,48.3,0.0,6.3,22.3,4.8,1.04,12.5,462,Good
4116,25.7,48.8,3.1,11.7,11.1,4.9,0.89,10.6,432,Good
4952,30.1,106.1,2.4,10.8,27.4,11.8,1.39,6.9,563,Poor
9564,42.1,60.6,17.5,34.5,29.1,10.4,1.65,6.2,556,Poor
9770,33.2,69.9,16.1,20.3,32.2,15.7,1.6,15.3,487,Poor
5675,36.0,107.2,84.0,104.1,45.7,15.4,1.86,6.5,540,Poor
6562,33.8,85.5,19.8,43.6,23.0,5.5,1.85,6.1,430,Poor
8045,25.1,72.3,8.0,15.4,14.2,5.0,1.13,11.3,564,Good
8514,23.4,72.1,13.3,19.4,21.9,4.4,0.89,10.3,460,Good
3036,27.6,74.1,3.0,8.3,13.9,3.4,1.0,11.5,546,Good
8969,37.8,69.4,7.8,28.2,38.8,26.4,1.92,6.6,484,Poor
6463,28.5,60.6,15.4,22.2,18.4,5.7,0.91,13.8,446,Good
7842,32.8,104.7,10.3,29.9,28.8,13.6,2.62,3.5,597,Hazardous
1959,32.8,56.2,14.5,27.7,28.2,7.0,1.73,5.0,374,Moderate
77,42.0,70.2,129.0,139.6,19.5,18.7,1.99,4.9,706,Poor
2289,25.6,85.3,21.6,31.4,23.9,1.6,1.56,7.6,567,Moderate
7989,33.2,93.3,49.3,69.8,34.2,20.6,2.68,4.8,815,Hazardous
4751,30.6,58.2,48.3,61.1,25.2,13.9,2.32,5.8,460,Moderate
3672,22.0,52.0,8.0,12.3,13.9,5.3,0.85,11.0,363,Good
8446,39.6,87.4,22.1,46.6,24.9,18.0,2.15,4.5,481,Poor
1867,25.4,49.1,16.4,17.1,34.0,36.4,2.2,5.7,627,Poor
5585,32.9,57.7,3.6,14.9,21.7,6.7,0.92,10.9,218,Good
5696,23.2,71.4,6.4,14.2,12.6,6.3,0.84,10.2,274,Good
138,31.1,75.2,9.3,17.1,25.3,12.9,1.74,7.0,555,Moderate
493,33.8,73.6,35.5,39.1,24.8,3.8,1.36,6.2,674,Moderate
3453,30.1,61.4,7.0,16.4,26.8,5.6,1.35,5.7,585,Moderate
5398,24.2,69.7,27.8,35.7,19.3,4.9,1.06,16.5,509,Good
660,21.5,62.4,6.7,14.2,22.3,1.7,1.04,11.8,387,Good
1185,27.7,53.9,26.9,35.8,29.7,17.7,1.4,11.5,375,Moderate
6241,26.9,64.2,5.4,8.0,12.0,2.5,0.97,11.1,467,Good
7966,18.4,52.7,19.9,25.7,16.5,3.7,1.03,10.8,517,Good
6605,33.7,81.8,10.9,21.5,26.8,4.6,1.81,6.5,690,Moderate
5153,30.6,63.4,14.3,21.4,41.9,21.0,2.27,4.4,582,Poor
1498,28.0,59.9,7.1,12.6,21.2,8.0,1.09,11.4,500,Good
7152,25.4,65.2,2.9,10.2,14.4,6.7,1.02,10.6,332,Good
2907,25.0,64.5,6.1,11.9,20.0,7.0,0.95,10.4,278,Good
3264,35.6,50.6,30.7,42.1,33.1,2.7,1.75,5.4,662,Poor
536,31.2,103.5,36.5,45.7,34.2,9.5,2.68,5.9,443,Poor
6936,27.6,68.3,4.9,15.3,25.1,13.3,1.5,5.5,462,Moderate
487,25.1,69.9,6.6,12.7,20.1,4.0,1.06,11.1,331,Good
9213,27.2,59.4,3.5,14.4,24.4,12.2,1.27,8.8,441,Moderate
8235,41.0,74.4,69.7,85.9,30.3,16.6,2.56,4.7,745,Poor
8024,21.7,45.5,8.1,13.1,22.4,5.4,1.02,10.5,263,Good
5165,30.6,79.6,22.0,27.3,15.8,2.0,0.92,15.2,221,Good
8670,34.8,79.6,17.2,29.7,13.8,13.0,1.43,7.7,453,Moderate
4787,27.6,74.3,9.9,19.1,21.6,12.7,1.79,5.2,534,Moderate
2111,23.4,58.0,7.8,14.4,13.7,3.6,1.06,11.1,438,Good
8411,25.5,73.3,17.2,21.4,19.7,10.4,0.93,10.3,319,Good
1968,25.3,74.6,2.7,7.0,29.3,6.8,0.86,11.8,290,Good
2928,23.5,45.2,28.0,30.4,22.8,7.0,0.91,13.0,460,Good
8888,33.1,57.4,5.0,10.3,16.4,2.1,1.13,14.7,320,Good
2359,30.8,81.4,1.3,12.6,21.9,9.1,2.11,7.2,505,Moderate
39,20.2,47.3,20.6,25.2,29.7,6.9,1.06,12.2,236,Good
1311,44.4,96.8,15.5,30.3,37.8,23.6,2.66,2.7,882,Hazardous
7779,25.9,48.8,16.1,20.0,16.0,4.2,1.13,15.2,221,Good
5916,21.9,72.2,49.0,55.3,26.4,5.5,1.06,15.5,376,Good
146,26.7,64.2,5.5,8.5,19.1,6.7,1.01,10.6,243,Good
4403,26.0,70.4,2.3,7.4,17.8,2.7,1.01,12.4,344,Good
8088,45.6,103.1,28.9,54.5,29.5,22.0,2.2,2.9,646,Hazardous
6105,23.1,65.0,2.0,7.1,23.5,0.8,0.82,10.5,456,Good
4347,33.6,61.7,22.7,30.8,21.9,12.7,1.64,10.0,434,Moderate
7573,22.1,46.0,28.0,34.1,20.7,5.8,0.97,10.8,312,Good
2013,22.7,71.6,3.9,6.6,23.9,6.8,1.11,10.2,319,Good
2981,24.4,73.4,3.7,8.1,17.5,1.3,0.92,11.0,214,Good
9372,45.5,70.7,21.6,38.6,35.7,19.0,2.87,4.5,481,Hazardous
1807,39.7,88.0,37.2,57.5,31.8,10.2,2.01,4.8,593,Poor
4094,26.6,55.0,4.9,19.6,34.1,13.2,1.26,5.8,603,Moderate
8567,22.4,56.9,12.1,18.1,12.3,8.3,1.0,10.9,356,Good
3994,28.3,74.5,3.1,13.4,17.0,5.6,1.18,5.8,276,Moderate
9072,25.7,47.8,8.5,14.1,12.4,4.6,1.05,10.6,444,Good
8420,36.0,102.8,33.3,58.1,47.4,23.8,3.02,6.4,584,Hazardous
7289,25.4,64.9,6.8,12.8,18.6,4.9,0.77,11.1,439,Good
1944,38.6,94.7,26.5,40.6,36.8,16.5,3.14,6.7,736,Poor
701,34.3,85.6,12.8,25.9,17.2,-0.7,1.42,5.5,601,Moderate
8323,30.8,81.8,21.4,45.2,37.9,7.5,1.82,2.9,538,Poor
15,31.8,67.9,0.1,1.3,27.2,5.1,1.1,10.2,529,Good
3307,26.1,52.0,3.4,7.8,16.2,4.8,1.1,11.3,333,Good
754,33.2,49.2,6.3,13.5,15.2,4.9,1.02,12.1,468,Good
7506,29.8,73.7,23.7,37.5,25.5,12.0,1.37,7.5,695,Moderate
1511,25.2,45.2,3.7,5.6,20.8,5.6,1.03,11.7,359,Good
6065,37.6,58.4,6.0,16.9,33.0,9.9,1.56,5.5,600,Moderate
6412,22.8,76.1,0.3,7.7,17.2,4.9,0.96,10.4,411,Good
4272,32.5,85.1,15.5,25.8,23.6,5.8,1.49,9.5,597,Moderate
8896,31.0,82.4,13.1,30.1,34.9,14.2,1.47,5.5,609,Moderate
4937,26.6,72.7,4.0,8.1,19.5,6.2,0.96,11.2,493,Good
6263,25.4,44.0,15.0,17.4,20.4,4.1,1.04,11.1,256,Good
7915,32.5,60.2,2.9,15.3,24.1,6.0,0.94,5.3,336,Moderate
9054,29.1,73.7,2.1,8.2,18.0,6.5,1.05,11.3,452,Good
7060,26.6,63.6,19.6,31.2,29.5,8.4,1.52,10.3,464,Moderate
2698,33.5,63.7,3.6,11.7,33.9,7.7,1.32,6.7,341,Moderate
9500,34.2,79.3,2.2,12.8,28.2,11.8,1.65,6.7,431,Moderate
7519,24.4,66.8,9.7,23.6,20.0,10.1,1.29,6.7,481,Moderate
5280,36.6,82.2,22.3,30.6,25.1,10.9,1.32,6.8,542,Moderate
4752,27.0,62.3,2.6,9.0,26.5,1.5,1.01,11.7,406,Good
4297,26.2,66.2,1.0,4.4,14.4,8.5,0.9,11.1,590,Good
3454,34.7,66.5,116.2,145.1,30.6,14.0,1.59,3.9,588,Poor
5465,19.1,46.5,1.3,10.9,23.0,6.9,0.91,12.3,293,Good
5505,36.8,62.3,25.9,31.8,43.3,14.7,1.94,3.4,549,Poor
1237,31.8,72.0,21.3,31.2,26.0,9.4,1.64,6.8,389,Moderate
8515,31.7,53.4,14.2,19.5,22.1,10.8,1.61,5.7,517,Moderate
8498,35.2,90.8,14.7,28.1,32.5,12.6,1.94,4.4,741,Poor
3447,24.3,70.8,7.2,12.2,12.7,6.4,1.05,12.0,332,Good
